gene_id,gene_symbol,gene_name,contrast,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,direction,dynamic_module,module,module_label,abs_log2FoldChange,neg_log10_padj,is_deg,is_priority_contrast,has_wgcna_module,regulation,selected_priority_deg,string_gene_label
ENSG00000117118,SDHB,succinate dehydrogenase complex iron sulfur subunit B,MC100_vs_MC1,247.34532460167972,1.5447843759838675,0.2982601674503038,5.179318409124341,2.226980742148767e-07,1.604798930695012e-05,True,up_in_MC100,dimgrey,dimgrey,11,1.5447843759838675,4.7945793737014055,True,True,True,up_in_tested,True,SDHB
ENSG00000107371,EXOSC3,exosome component 3,MC100_vs_MC1,385.962162954216,1.197843446375664,0.2321559855779606,5.159649204794742,2.474129813527644e-07,1.7342383023160332e-05,True,up_in_MC100,dimgrey,dimgrey,11,1.197843446375664,4.76089122619659,True,True,True,up_in_tested,True,EXOSC3
ENSG00000009830,POMT2,protein O-mannosyltransferase 2,MC100_vs_MC1,1252.701154644196,-1.0054179960711718,0.1949041429002186,-5.158525524959705,2.489021800681694e-07,1.7342383023160332e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.0054179960711718,4.76089122619659,True,True,True,up_in_reference,True,POMT2
ENSG00000107679,PLEKHA1,pleckstrin homology domain containing A1,MC100_vs_MC1,222.99699680498156,-1.0810621035842043,0.2097297111003228,-5.154549147626896,2.542418754186768e-07,1.7597886653157227e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.0810621035842043,4.7545394838892925,True,True,True,up_in_reference,True,PLEKHA1
ENSG00000167110,GOLGA2,golgin A2,MC100_vs_MC1,3611.047103452429,-1.3458549660776116,0.2615023475041092,-5.146626708796421,2.652123447352406e-07,1.8001929541673976e-05,True,up_in_MC1,dimgrey,dimgrey,11,1.3458549660776116,4.744680942430586,True,True,True,up_in_reference,True,GOLGA2
ENSG00000142459,EVI5L,ecotropic viral integration site 5 like,MC100_vs_MC1,457.2935012774855,-1.0502525318800338,0.2046291713358808,-5.132467306707392,2.859684128332955e-07,1.9042238426703177e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.0502525318800338,4.720282001370374,True,True,True,up_in_reference,True,EVI5L
ENSG00000198909,MAP3K3,mitogen-activated protein kinase kinase kinase 3,MC100_vs_MC1,816.793001638723,-1.170175753842336,0.228239250744879,-5.126969835483439,2.944426698490216e-07,1.9361445809259723e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.170175753842336,4.713062215026673,True,True,True,up_in_reference,True,MAP3K3
ENSG00000149503,INCENP,inner centromere protein,MC100_vs_MC1,667.7836607626035,-1.1037011713631235,0.2154458569301354,-5.1228702519029214,3.009194245893527e-07,1.942167339529916e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.1037011713631235,4.711713353468442,True,True,True,up_in_reference,True,INCENP
ENSG00000177352,CCDC71,coiled-coil domain containing 71,MC100_vs_MC1,392.607028149228,-1.5508025165985946,0.3027471669114766,-5.122434447262887,3.016159678671145e-07,1.942167339529916e-05,True,up_in_MC1,dimgrey,dimgrey,11,1.5508025165985946,4.711713353468442,True,True,True,up_in_reference,True,CCDC71
ENSG00000125755,SYMPK,symplekin scaffold protein,MC100_vs_MC1,1656.887511513641,-1.4062162834742244,0.2746202158303423,-5.12058545734656,3.045885476878967e-07,1.942167339529916e-05,True,up_in_MC1,dimgrey,dimgrey,11,1.4062162834742244,4.711713353468442,True,True,True,up_in_reference,True,SYMPK
ENSG00000117362,APH1A,aph-1A gamma-secretase subunit,MC100_vs_MC1,6307.511945113052,-1.389729981345338,0.2716496083146465,-5.115891717891382,3.122621702349197e-07,1.9672516724799942e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.389729981345338,4.706140076797703,True,True,True,up_in_reference,True,APH1A
ENSG00000242485,MRPL20,mitochondrial ribosomal protein L20,MC100_vs_MC1,385.0591965268712,1.4996129256281627,0.296012776093183,5.066041220991399,4.0617399769060564e-07,2.4143257794931424e-05,True,up_in_MC100,dimgrey,dimgrey,11,1.4996129256281627,4.617204128318993,True,True,True,up_in_tested,True,MRPL20
ENSG00000099817,POLR2E,"RNA polymerase II, I and III subunit E",MC100_vs_MC1,6455.819073952726,-1.2147536187847026,0.2414609532282727,-5.030849098140919,4.883123807149207e-07,2.762115353495527e-05,True,up_in_MC1,dimgrey,dimgrey,11,1.2147536187847026,4.55875818805266,True,True,True,up_in_reference,True,POLR2E
ENSG00000168476,REEP4,receptor accessory protein 4,MC100_vs_MC1,1033.31232102546,-1.06818377536967,0.2128976311096412,-5.017358670466186,5.238671204543925e-07,2.9161936371961184e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.06818377536967,4.535183641954302,True,True,True,up_in_reference,True,REEP4
ENSG00000105221,AKT2,AKT serine/threonine kinase 2,MC100_vs_MC1,8758.020862402953,-1.040885231280561,0.2085365212231553,-4.99138100691105,5.994911052813225e-07,3.2850239159712466e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.040885231280561,4.4834614642970365,True,True,True,up_in_reference,True,AKT2
ENSG00000183779,ZNF703,zinc finger protein 703,MC100_vs_MC1,1408.525175022614,-1.341160399288186,0.2690177128029933,-4.985398118637423,6.183435585490264e-07,3.353398236852736e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.341160399288186,4.474514868343426,True,True,True,up_in_reference,True,ZNF703
ENSG00000129473,BCL2L2,BCL2 like 2,MC100_vs_MC1,388.0441848468604,1.0924517729133665,0.219350139628662,4.980401538666801,6.345247947983514e-07,3.4235053159351046e-05,True,up_in_MC100,dimgrey,dimgrey,11,1.0924517729133665,4.465528993434317,True,True,True,up_in_tested,True,BCL2L2
ENSG00000100241,SBF1,SET binding factor 1,MC100_vs_MC1,1328.8732079127758,-1.3579197916106451,0.2734302103230043,-4.966239063366585,6.826379685142794e-07,3.585998443726503e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.3579197916106451,4.445389903251566,True,True,True,up_in_reference,True,SBF1
ENSG00000115457,IGFBP2,insulin like growth factor binding protein 2,MC100_vs_MC1,121.42923400025404,-2.045065736652094,0.411851409706827,-4.965542640992433,6.850923744786875e-07,3.585998443726503e-05,True,up_in_MC1,darkgrey,darkgrey,7,2.045065736652094,4.445389903251566,True,True,True,up_in_reference,True,IGFBP2
ENSG00000136942,RPL35,ribosomal protein L35,MC100_vs_MC1,5844.320634453307,1.237248361206489,0.25141651512903,4.921110136983316,8.605468376201912e-07,4.177403487450855e-05,True,up_in_MC100,dimgrey,dimgrey,11,1.237248361206489,4.37909357503163,True,True,True,up_in_tested,True,RPL35
ENSG00000140545,MFGE8,milk fat globule EGF and factor V/VIII domain containing,MC100_vs_MC1,4805.116161781596,-1.2425146950312944,0.2524990270849407,-4.92086923809537,8.616068403923919e-07,4.177403487450855e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.2425146950312944,4.37909357503163,True,True,True,up_in_reference,True,MFGE8
ENSG00000166851,PLK1,polo like kinase 1,MC100_vs_MC1,218.0449226217017,1.637961274955519,0.3333253548554399,4.914001443622216,8.923609187111536e-07,4.267513284436385e-05,True,up_in_MC100,dimgrey,dimgrey,11,1.637961274955519,4.369825118286237,True,True,True,up_in_tested,True,PLK1
ENSG00000101311,FERMT1,FERM domain containing kindlin 1,MC100_vs_MC1,352.49304145353864,-1.096882665842333,0.2235217490616235,-4.907274886883286,9.235055715105616e-07,4.3964715465441715e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.096882665842333,4.356895733200491,True,True,True,up_in_reference,True,FERMT1
ENSG00000153989,NUS1,NUS1 dehydrodolichyl diphosphate synthase subunit,MC100_vs_MC1,315.92169086894773,1.0245167094083576,0.2094509751094934,4.891439196560327,1.0010131805256102e-06,4.6669133405384094e-05,True,up_in_MC100,dimgrey,dimgrey,11,1.0245167094083576,4.330970263412122,True,True,True,up_in_tested,True,NUS1
ENSG00000114315,HES1,hes family bHLH transcription factor 1,MC100_vs_MC1,507.3593680627537,1.1687886057814607,0.2403195980460126,4.863476034766334,1.1534199658358518e-06,5.2175893016495794e-05,True,up_in_MC100,dimgrey,dimgrey,11,1.1687886057814607,4.2825301090317005,True,True,True,up_in_tested,True,HES1
ENSG00000140044,JDP2,Jun dimerization protein 2,MC100_vs_MC1,454.9748138955724,-1.1154351046598463,0.2293661443021821,-4.863120091473911,1.1554969178636557e-06,5.2175893016495794e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.1154351046598463,4.2825301090317005,True,True,True,up_in_reference,True,JDP2
ENSG00000153037,SRP19,signal recognition particle 19,MC100_vs_MC1,594.8723222268416,1.0368458763430906,0.2138872250034653,4.847628820871801,1.2494589740460838e-06,5.570151638109681e-05,True,up_in_MC100,dimgrey,dimgrey,11,1.0368458763430906,4.254132981720729,True,True,True,up_in_tested,True,SRP19
ENSG00000100316,RPL3,ribosomal protein L3,MC100_vs_MC1,6857.072216428768,1.1753038353673353,0.2429382844831435,4.837869987712392,1.3123793617426894e-06,5.743286239903371e-05,True,up_in_MC100,dimgrey,dimgrey,11,1.1753038353673353,4.240839538357058,True,True,True,up_in_tested,True,RPL3
ENSG00000089159,PXN,paxillin,MC100_vs_MC1,208.90565032637156,1.1465853504532126,0.240290090448822,4.771671392322427,1.8270341419419128e-06,7.698533149004102e-05,True,up_in_MC100,dimgrey,dimgrey,11,1.1465853504532126,4.113592015863831,True,True,True,up_in_tested,True,PXN
ENSG00000140740,UQCRC2,ubiquinol-cytochrome c reductase core protein 2,MC100_vs_MC1,159.4731268534794,1.7308178635648597,0.3652643873558163,4.738534397219546,2.152694918642567e-06,8.644466885129179e-05,True,up_in_MC100,dimgrey,dimgrey,11,1.7308178635648597,4.063261785037347,True,True,True,up_in_tested,True,UQCRC2
ENSG00000178988,MRFAP1L1,Morf4 family associated protein 1 like 1,MC100_vs_MC1,3528.2985317751463,-1.4810852148861864,0.3129127763858308,-4.733220650153205,2.2098503089663633e-06,8.773522679484947e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.4810852148861864,4.056825996931833,True,True,True,up_in_reference,True,MRFAP1L1
ENSG00000140990,NDUFB10,NADH:ubiquinone oxidoreductase subunit B10,MC100_vs_MC1,504.0265842582505,1.3858060650399795,0.2936529563970532,4.719196707715782,2.3677777748825262e-06,9.260739765627904e-05,True,up_in_MC100,dimgrey,dimgrey,11,1.3858060650399795,4.033354319657409,True,True,True,up_in_tested,True,NDUFB10
ENSG00000042493,CAPG,"capping actin protein, gelsolin like",MC100_vs_MC1,694.3113759846407,-1.027036276592134,0.217931028011656,-4.712666598981047,2.444960437831939e-06,9.49204013521396e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.027036276592134,4.022640434122513,True,True,True,up_in_reference,True,CAPG
ENSG00000163399,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,MC100_vs_MC1,177.05510948838207,-1.48302428265592,0.3147871016018947,-4.71119774320192,2.4626513741325693e-06,9.525571730606162e-05,True,up_in_MC1,darkgrey,darkgrey,7,1.48302428265592,4.02110894825122,True,True,True,up_in_reference,True,ATP1A1
ENSG00000169221,TBC1D10B,TBC1 domain family member 10B,MC100_vs_MC1,193.04691459752613,1.349282213348948,0.286673867796813,4.706680185810603,2.5178344093192794e-06,9.632776661981142e-05,True,up_in_MC100,dimgrey,dimgrey,11,1.349282213348948,4.016248508808987,True,True,True,up_in_tested,True,TBC1D10B
ENSG00000108344,PSMD3,"proteasome 26S subunit, non-ATPase 3",MC100_vs_MC1,4453.261229979037,-1.4254181074773398,0.3029188966662429,-4.705609729748456,2.5310831806340463e-06,9.648379037482176e-05,True,up_in_MC1,dimgrey,dimgrey,11,1.4254181074773398,4.015545643569029,True,True,True,up_in_reference,True,PSMD3
ENSG00000143537,ADAM15,ADAM metallopeptidase domain 15,MC100_vs_MC1,665.6366690283062,-1.6806270849317722,0.3589653583958297,-4.681864268023744,2.842776938396549e-06,0.0001068173434602,True,up_in_MC1,dimgrey,dimgrey,11,1.6806270849317722,3.9713582271057173,True,True,True,up_in_reference,True,ADAM15
ENSG00000109971,HSPA8,heat shock protein family A (Hsp70) member 8,MC100_vs_MC1,6836.42453291867,1.1408357587170703,0.2439044580778675,4.677387890765218,2.905523300645947e-06,0.0001087865147547,True,up_in_MC100,dimgrey,dimgrey,11,1.1408357587170703,3.9634249367205396,True,True,True,up_in_tested,True,HSPA8
ENSG00000150779,TIMM8B,translocase of inner mitochondrial membrane 8 homolog B,MC100_vs_MC1,573.3507255463115,1.2698623099717303,0.271588969950478,4.675677035791546,2.9298539547407084e-06,0.0001093084874391,True,up_in_MC100,dimgrey,dimgrey,11,1.2698623099717303,3.9613461152245124,True,True,True,up_in_tested,True,TIMM8B
ENSG00000160310,PRMT2,protein arginine methyltransferase 2,MC100_vs_MC1,3602.5641584924574,-1.056813300693941,0.226553679168016,-4.664736871963091,3.0901219302997137e-06,0.0001128860167662,True,up_in_MC1,dimgrey,dimgrey,11,1.056813300693941,3.947359850965958,True,True,True,up_in_reference,True,PRMT2
ENSG00000137094,DNAJB5,DnaJ heat shock protein family (Hsp40) member B5,MC100_vs_MC1,287.27327789789564,-1.212331211912291,0.2606357605367534,-4.651438503356622,3.2962757580363932e-06,0.0001191756606539,True,up_in_MC1,darkgrey,darkgrey,7,1.212331211912291,3.923812431869576,True,True,True,up_in_reference,True,DNAJB5
ENSG00000113272,THG1L,tRNA-histidine guanylyltransferase 1 like,MC100_vs_MC1,541.5863350443142,-1.206731930518214,0.2596121106683959,-4.648211238725992,3.348259312242162e-06,0.0001202754499346,True,up_in_MC1,darkgrey,darkgrey,7,1.206731930518214,3.919823009783964,True,True,True,up_in_reference,True,THG1L
ENSG00000241973,PI4KA,phosphatidylinositol 4-kinase alpha,MC100_vs_MC1,304.9072737490253,1.078378660825814,0.2320288726987537,4.647605482382739,3.358103842613103e-06,0.0001202754499346,True,up_in_MC100,dimgrey,dimgrey,11,1.078378660825814,3.919823009783964,True,True,True,up_in_tested,True,PI4KA
ENSG00000147684,NDUFB9,NADH:ubiquinone oxidoreductase subunit B9,MC100_vs_MC1,299.42319835077035,1.1976928317779327,0.2577108857960416,4.647428175485822,3.360990616936611e-06,0.0001202754499346,True,up_in_MC100,dimgrey,dimgrey,11,1.1976928317779327,3.919823009783964,True,True,True,up_in_tested,True,NDUFB9
ENSG00000204673,AKT1S1,AKT1 substrate 1,MC100_vs_MC1,766.4253552792949,-1.1357899876627957,0.2454460437148497,-4.627452822105029,3.701905245647149e-06,0.0001315802198968,True,up_in_MC1,darkgrey,darkgrey,7,1.1357899876627957,3.8808093921454985,True,True,True,up_in_reference,True,AKT1S1
ENSG00000179218,CALR,calreticulin,MC100_vs_MC1,1752.4710872267635,-1.1584609258627931,0.2516174108534151,-4.604057095785308,4.143387882882516e-06,0.0001443463043569,True,up_in_MC1,gainsboro,gainsboro,13,1.1584609258627931,3.840594330716072,True,True,True,up_in_reference,True,CALR
ENSG00000179632,MAF1,MAF1 negative regulator of RNA polymerase III,MC100_vs_MC1,1759.3815924747148,-1.194731338993517,0.2598133196869721,-4.5984222072715575,4.257026125133519e-06,0.0001478157487212,True,up_in_MC1,dimgrey,dimgrey,11,1.194731338993517,3.8302792924747067,True,True,True,up_in_reference,True,MAF1
ENSG00000171365,CLCN5,Cl-/H+ antiporter 5,MC100_vs_MC1,135.34269033712926,-1.214127411527644,0.2641253775867362,-4.596784385585728,4.290612166295766e-06,0.000148139971342,True,up_in_MC1,darkgrey,darkgrey,7,1.214127411527644,3.829327743699629,True,True,True,up_in_reference,True,CLCN5
ENSG00000180817,PPA1,inorganic pyrophosphatase 1,MC100_vs_MC1,722.3561684103694,1.1093918046507552,0.2418513699127672,4.587080921025581,4.494864927313294e-06,0.0001525499158073,True,up_in_MC100,dimgrey,dimgrey,11,1.1093918046507552,3.8165880277097757,True,True,True,up_in_tested,True,PPA1
ENSG00000158710,TAGLN2,transgelin 2,MC100_vs_MC1,14405.19257537226,-1.3669184818219968,0.2983443342682709,-4.581680711901386,4.612537677884268e-06,0.0001552646267577,True,up_in_MC1,darkgrey,darkgrey,7,1.3669184818219968,3.8089274763627405,True,True,True,up_in_reference,True,TAGLN2
ENSG00000100764,PSMC1,"proteasome 26S subunit, ATPase 1",MC100_vs_MC1,3169.6019199690804,-1.6096496794975426,0.3514262280291181,-4.580334508681497,4.642328297087227e-06,0.0001555475669224,True,up_in_MC1,gainsboro,gainsboro,13,1.6096496794975426,3.808136777743577,True,True,True,up_in_reference,True,PSMC1
ENSG00000136280,CCM2,CCM2 scaffold protein,MC100_vs_MC1,772.9640708469184,-1.0339250074818926,0.2267602823981626,-4.559550713852305,5.12631765352625e-06,0.000169603735952,True,up_in_MC1,darkgrey,darkgrey,7,1.0339250074818926,3.770564585537629,True,True,True,up_in_reference,True,CCM2
ENSG00000131116,ZNF428,zinc finger protein 428,MC100_vs_MC1,2929.543260658651,-1.5990353603214045,0.3508695510612495,-4.557350033609126,5.180305275942459e-06,0.0001708526388971,True,up_in_MC1,dimgrey,dimgrey,11,1.5990353603214045,3.767378308936637,True,True,True,up_in_reference,True,ZNF428
ENSG00000124733,MEA1,male-enhanced antigen 1,MC100_vs_MC1,169.6012692638392,1.617259492867243,0.3552885458357265,4.551960686103879,5.3148268648072406e-06,0.0001736561908218,True,up_in_MC100,dimgrey,dimgrey,11,1.617259492867243,3.760309729532483,True,True,True,up_in_tested,True,MEA1
ENSG00000167815,PRDX2,peroxiredoxin 2,MC100_vs_MC1,75.68570742284959,1.8973172618013672,0.4174747212648603,4.544747658140586,5.500110511583119e-06,0.0001775051002833,True,up_in_MC100,dimgrey,dimgrey,11,1.8973172618013672,3.750789163774686,True,True,True,up_in_tested,True,PRDX2
ENSG00000247596,TWF2,twinfilin actin binding protein 2,MC100_vs_MC1,1349.4060789243836,-1.4430557610517885,0.3179241293334101,-4.538994143280146,5.65232057872352e-06,0.000181859525409,True,up_in_MC1,dimgrey,dimgrey,11,1.4430557610517885,3.7402639466069294,True,True,True,up_in_reference,True,TWF2
ENSG00000168488,ATXN2L,ataxin 2 like,MC100_vs_MC1,335.16161048054886,-2.385689496691061,0.5259446915069973,-4.536008320295636,5.7328919332298916e-06,0.0001834566322948,True,up_in_MC1,darkgrey,darkgrey,7,2.385689496691061,3.7364665830796437,True,True,True,up_in_reference,True,ATXN2L
ENSG00000197728,RPS26,ribosomal protein S26,MC100_vs_MC1,3114.8667932941553,1.134076661340829,0.2518341479357034,4.503268006491214,6.6916409112142505e-06,0.0002101574747071,True,up_in_MC100,dimgrey,dimgrey,11,1.134076661340829,3.6774551587572013,True,True,True,up_in_tested,True,RPS26
ENSG00000069399,BCL3,BCL3 transcription coactivator,MC100_vs_MC1,580.1478577920324,-1.0397988897493566,0.2312501110001837,-4.49642547306077,6.9105386036639515e-06,0.0002138405195563,True,up_in_MC1,dimgrey,dimgrey,11,1.0397988897493566,3.669909999069327,True,True,True,up_in_reference,True,BCL3
ENSG00000141873,SLC39A3,solute carrier family 39 member 3,MC100_vs_MC1,440.83898260543674,-1.0320432075846904,0.2296842043742268,-4.493313810570847,7.012333253835576e-06,0.000216354129512,True,up_in_MC1,darkgrey,darkgrey,7,1.0320432075846904,3.6648348110861995,True,True,True,up_in_reference,True,SLC39A3
ENSG00000104859,CLASRP,CLK4 associating serine/arginine rich protein,MC100_vs_MC1,376.0850400536429,-1.2843656646113268,0.2862019698043688,-4.487619933186502,7.202326815159454e-06,0.0002202781407624,True,up_in_MC1,darkgrey,darkgrey,7,1.2843656646113268,3.6570285977983357,True,True,True,up_in_reference,True,CLASRP
ENSG00000149273,RPS3,ribosomal protein S3,MC100_vs_MC1,30690.935574507068,-1.0407330185912833,0.2325635776747563,-4.475047335429127,7.63943860570382e-06,0.0002329696625235,True,up_in_MC1,dimgrey,dimgrey,11,1.0407330185912833,3.632700629430876,True,True,True,up_in_reference,True,RPS3
ENSG00000142669,SH3BGRL3,SH3 domain binding glutamate rich protein like 3,MC100_vs_MC1,685.4599914669822,1.5432611496527775,0.3449580664218297,4.473764494509923,7.685438700177582e-06,0.0002330216154598,True,up_in_MC100,dimgrey,dimgrey,11,1.5432611496527775,3.632603791250793,True,True,True,up_in_tested,True,SH3BGRL3
ENSG00000013392,RWDD2A,RWD domain containing 2A,MC100_vs_MC1,46.24828893173629,2.156795249877438,0.4830533687871883,4.464921247299333,8.009820859730404e-06,0.0002407752150434,True,up_in_MC100,silver,silver,29,2.156795249877438,3.6183882205864646,True,True,True,up_in_tested,True,RWDD2A
